Job Title,Company,Study Level,Experience Level,Location,Contract Type,Job Details,URL,Is CDI,Is CDD,Encoded Study Level,Encoded Experience Level
Chargé(e) de Comptabilité Clients et Trésorerie - Casablanca,Akkodis est un leader mondial sur le marché de l'ingénierie et de la R&D qui s'appuie sur la puissance des données connectées pour accélérer l'innovation et la transformation numérique.,Bac +5 et plus Minimum,De 3 à 5 ans,33 boulevard Hassan Seghir 6ème étage 20100 Casablanca,CDI,"[""Gestion"", ""Comptabilité"", ""Finance"", ""Automobile"", ""Motos"", ""Cycles"", ""Informatique""]",https://www.rekrute.com/offre-emploi-chargee-de-comptabilite-clients-et-tresorerie-recrutement-akkodis-maroc-casablanca-166302.html,1,0,4,4.0
Chargé Crédit Management - Mission de 2 mois - Casablanca,Présent depuis 1997 au Maroc,Bac +5 et plus Minimum - Ecole de commerce - Formation spécialisée,De 1 à 3 ans,"Tour Végétale JASMIN | 1, rue des Plateformes - Lot N°123 20036 Casablanca",Intérim,"[""Gestion"", ""Comptabilité"", ""Finance"", ""Comptabilité"", ""Audit""]",https://www.rekrute.com/offre-emploi-charge-credit-management---mission-de-2-mois-recrutement-manpower-agences-casablanca-166919.html,0,0,4,2.0
"Expert Data Scientist / Researcher in Generative AI, Large Language Models (LLM), Machine Learning (ML), and Artificial Intelligence (AI) - Rabat, Rabat-Salé-Kénitra, Maroc",DXC Technology est le fruit d’un partenariat stratégique entre Enterprise Services de Hewlett Packard Enterprise et l’investisseur n°1 au Maroc : la Caisse de Dépôt et de Gestion. DXC Technology Monde a été créée le 3 Avril 2017,Bac +2 Minimum - Formation spécialisée,Débutant,"Technopolis-Rabatshore , batiment B9 11100 Sala Al Jadida - Rabat",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-expert-data-scientist-researcher-in-generative-ai-large-language-models-llm-machine-learning-ml-and-artificial-intelligence-ai-recrutement-dxc-technology-maroc-rabat-rabat-sale-kenitra-maroc-166918.html,1,0,1,-1.0
Manager H/F - Fès,McDonald’s Maroc est une entreprise 100% marocaine. Notre mission est d’offrir une expérience agréable,Bac +2 Minimum - Ecole de commerce,De 1 à 3 ans,"Boulevard Sidi Mohamed Ben Abdellah, Marina, Tour Crystal 3, 5ème étage 20050 Casablanca",CDI,"[""Call"" ""Centers"", ""Centre"" d'""appel"", ""Hôtellerie"", ""Restauration""]",https://www.rekrute.com/offre-emploi-manager-hf-recrutement-mcdonalds-maroc-fes-166917.html,1,0,1,2.0
Chargé des Achats (H/F) - Casablanca,Cadilhac est un des leaders de la distribution de produits chimiques au Maroc. Entreprise familiale depuis sa création en 1907,Bac +4 Minimum - Master,De 1 à 3 ans,"82, Bd Mexico Q.I Sidi Bernoussi CASABLANCA",CDI,"[""Achats"", ""Supply"" ""Chain"", ""Chimie"", ""Parachimie"", ""Peintures"", ""Distribution""]",https://www.rekrute.com/offre-emploi-charge-des-achats-hf-recrutement-cadilhac-et-fils-casablanca-166916.html,1,0,3,2.0
Operations Manager (H/F)_Mining Operations Lab - Casablanca,INNOVX est un groupe multi-sectoriel qui conçoit,Bac +5 et plus Minimum - Ecole d'ingénieur,De 5 à 10 ans,Casablanca Casablanca,CDI,"[""Electricité"", ""Energie"", ""Extraction"", ""Mines""]",https://www.rekrute.com/offre-emploi-operations-manager-hf_mining-operations-lab-recrutement-innovx-casablanca-166915.html,1,0,4,7.5
Conseillers commerciaux Confirmés H/F - Rabat,Euro-Information,Bac +3 Minimum - Université,De 1 à 3 ans,"Technopolis Rabat Shore, Batiment B3 Salé",CDI,"[""Call"" ""Centers"", ""Centre"" d'""appel""]",https://www.rekrute.com/offre-emploi-conseillers-commerciaux-confirmes-hf-recrutement-euro-information-direct-service-rabat-165423.html,1,0,2,2.0
Superviseur RH - Mohammédia,Créé en 1986 et côté à la Bourse de Casablanca depuis 2008,Bac +3 Minimum - Université,Moins de 1 an,Route nationale 1km 3.5 douar Oulad Othman- SKHIRAT,CDI,"[""RH"", ""Personnel"", ""Formation"", ""Recrutement"", ""Intérim""]",https://www.rekrute.com/offre-emploi-superviseur-rh-recrutement-groupe-labelvie---carrefour-mohammedia-166914.html,1,0,2,0.5
Acheteur sénior (H/F) - Casablanca,Présent depuis 1997 au Maroc,Bac +5 et plus Minimum - Master,De 3 à 5 ans,"Tour Végétale JASMIN | 1, rue des Plateformes - Lot N°123 20036 Casablanca",CDD,"[""Achats"", ""Supply"" ""Chain"", ""Telecom""]",https://www.rekrute.com/offre-emploi-acheteur-senior-hf-recrutement-manpower-agences-casablanca-166913.html,0,1,4,4.0
IT ONSITE Engineer - Rabat,Sitel Group devient officiellement Foundever™.,Bac +3 Minimum,De 1 à 3 ans,"1100 Bd El Qods, Sidi Maârouf), Casanearshore Park 20100 Casablanca",CDI,"[""Call"" ""Centers"", ""Centre"" d'""appel""]",https://www.rekrute.com/offre-emploi-it-onsite-engineer-recrutement-foundever-ex-sitel-group-rabat-166529.html,1,0,2,2.0
Administrateur Système - Casablanca,Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +5 et plus Minimum,De 3 à 5 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Multimédia"", ""Internet"", ""Informatique""]",https://www.rekrute.com/offre-emploi-administrateur-systeme-recrutement-sofrecom-maroc-casablanca-166912.html,1,0,4,4.0
Chargé de Conduite d'Activité H/F - Casablanca,Sogetrel est un partenaire clé de la transformation numérique des entreprises et des territoires depuis plus de 35 ans.,Bac +2 Minimum - BTS / DUT,Moins de 1 an,Bd Ghandi 20000 Casablanca,CDI,"[""Multimédia"", ""Internet"", ""Telecom"", ""Autres"" ""services""]",https://www.rekrute.com/offre-emploi-charge-de-conduite-dactivite-hf-recrutement-genius-services-casablanca-166911.html,1,0,1,0.5
Contrôleur Interne - Casablanca,Le Groupe AKDITAL est le leader de la santé privée au Maroc. Avec plus de 15% de la capacité litière globale du royaume,Bac +5 et plus Minimum,De 3 à 5 ans,Casablanca,CDI,"[""Audit"", ""Conseil"", ""Pharmacie"", ""Santé"", ""Autres"" ""services""]",https://www.rekrute.com/offre-emploi-controleur-interne-recrutement-akdital-casablanca-166910.html,1,0,4,4.0
Chef de Projet Infrastructure - Casablanca,Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +5 et plus Minimum,De 5 à 10 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Multimédia"", ""Internet"", ""Informatique""]",https://www.rekrute.com/offre-emploi-chef-de-projet-infrastructure-recrutement-sofrecom-maroc-casablanca-166908.html,1,0,4,7.5
Ingénieur DevOps - Casablanca,Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +5 et plus Minimum,De 3 à 5 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Multimédia"", ""Internet"", ""Informatique""]",https://www.rekrute.com/offre-emploi-ingenieur-devops-recrutement-sofrecom-maroc-casablanca-166907.html,1,0,4,4.0
Ingénieur DevOps - Casablanca,Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,Bac +5 et plus Minimum,De 1 à 3 ans,"Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc 11 100 Rabat",CDI,"[""Multimédia"", ""Internet"", ""Informatique""]",https://www.rekrute.com/offre-emploi-ingenieur-devops-recrutement-sofrecom-maroc-casablanca-166906.html,1,0,4,2.0
Stage en Commerce et Relation clients - IKEA - Casablanca,IKEA is a global retailer known for affordable,Bac +3 Minimum - BTS / DUT,Débutant,Sortie Autoroute Aïn Arrouda Zenata,Stage,"[""Distribution"", ""Distribution""]",https://www.rekrute.com/offre-emploi-stage-en-commerce-et-relation-clients---ikea-recrutement-ikea-maroc-casablanca-166905.html,0,0,2,-1.0
Sales Development Representative - btob - french market - Casablanca,Leyton est un cabinet de conseil international dédié à l’amélioration des performances économiques,Bac +2 Minimum - Ecole de commerce - Formation professionnelle,De 1 à 3 ans,Parc Casanearshore Sidi Maârouf Shore 14 20 100 Casablanca,CDI,"[""Call"" ""Centers"", ""Centre"" d'""appel"", ""Conseil"", ""Etudes""]",https://www.rekrute.com/offre-emploi-sales-development-representative---btob---french-market-recrutement-leyton-casablanca-166537.html,1,0,1,2.0
Responsable d'Unité de Management (H/F) Chef de projet - Rabat / Salé Technopolis,AXA Services Maroc est le centre d'expertise en relation client au Maroc des sociétés : AXA France,Bac +4 Minimum - Ecole de commerce,De 5 à 10 ans,"14 Avenue Annakhil, Rabat - Rabat",CDI,"[""Call"" ""Centers"", ""Assurance"", ""Courtage"", ""Centre"" d'""appel""]",https://www.rekrute.com/offre-emploi-responsable-dunite-de-management-hf-chef-de-projet-recrutement-axa-services-maroc-rabat-sale-technopolis-166904.html,1,0,3,7.5
Technicien Support FAI - Fès,Unknown,Bac +2 Minimum,Moins de 1 an,Rabat 10000 Rabat,Autre,"[""Télécoms"", ""Réseaux"", ""Telecom""]",https://www.rekrute.com/offre-emploi-technicien-support-fai-recrutement-alten-maroc-fes-166903.html,0,0,1,0.5
Technicien Support FAI - Fès,Unknown,Bac +2 Minimum,Moins de 1 an,Rabat 10000 Rabat,Autre,"[""Télécoms"", ""Réseaux"", ""Telecom""]",https://www.rekrute.com/offre-emploi-technicien-support-fai-recrutement-alten-maroc-fes-166902.html,0,0,1,0.5
GA Activations Specialist- Marketing- English Speaking - Casablanca,Important Multinational Company,Bac +5 et plus Minimum - Master,De 1 à 3 ans,not found,CDI,"[""Marketing"", ""Internet"", ""Multimédia"", ""Autres"" ""services""]",https://www.rekrute.com/offre-emploi-ga-activations-specialist--marketing--english-speaking-recrutement-confidentiel-casablanca-166901.html,1,0,4,2.0
Infirmier Auxiliaire (H/F) - Benguerir,Mohammed VI Polytechnic University is an institution dedicated to research and innovation in Africa and aims to position itself among world-renowned universities in its fields The University is engaged in economic and human development and puts research and innovation at the forefront of African development. A mechanism that enables it to consolidate Morocco’s frontline position in these fields,Bac +2 Minimum,De 5 à 10 ans,"Lot 660, Hay Moulay Rachid, Ben Guerir 43150 Benguerir",CDI,"[""Enseignement"", ""Enseignement"", ""Formation""]",https://www.rekrute.com/offre-emploi-infirmier-auxiliaire-hf-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-166739.html,1,0,1,7.5
Candidature Spontanée : Cadres Paramédicaux Supérieurs - Benguerir,Mohammed VI Polytechnic University is an institution dedicated to research and innovation in Africa and aims to position itself among world-renowned universities in its fields The University is engaged in economic and human development and puts research and innovation at the forefront of African development. A mechanism that enables it to consolidate Morocco’s frontline position in these fields,Bac +5 et plus Minimum,De 3 à 5 ans,"Lot 660, Hay Moulay Rachid, Ben Guerir 43150 Benguerir",CDI,"[""Enseignement"", ""Enseignement"", ""Formation""]",https://www.rekrute.com/offre-emploi-candidature-spontanee-cadres-paramedicaux-superieurs-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-165941.html,1,0,4,4.0
"Recrutement Multidisciplinaire : Ingénieur, Préparateur en Pharmacie, Secrétaire Médicale, Hôtesse d’Accueil, Aide-Soignant(e), Ambulancier - Benguerir",Mohammed VI Polytechnic University is an institution dedicated to research and innovation in Africa and aims to position itself among world-renowned universities in its fields The University is engaged in economic and human development and puts research and innovation at the forefront of African development. A mechanism that enables it to consolidate Morocco’s frontline position in these fields,Bac +2 Minimum,De 3 à 5 ans,"Lot 660, Hay Moulay Rachid, Ben Guerir 43150 Benguerir",CDI,"[""Enseignement"", ""Enseignement"", ""Formation""]",https://www.rekrute.com/offre-emploi-recrutement-multidisciplinaire-ingenieur-preparateur-en-pharmacie-secretaire-medicale-hotesse-daccueil-aide-soignante-ambulancier-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-154702.html,1,0,1,4.0
Infirmier Référent (H/F) - Expérience de 10 ans minimum - Benguerir,Mohammed VI Polytechnic University is an institution dedicated to research and innovation in Africa and aims to position itself among world-renowned universities in its fields The University is engaged in economic and human development and puts research and innovation at the forefront of African development. A mechanism that enables it to consolidate Morocco’s frontline position in these fields,Bac +2 Minimum,De 10 à 20 ans,"Lot 660, Hay Moulay Rachid, Ben Guerir 43150 Benguerir",CDI,"[""Enseignement"", ""Enseignement"", ""Formation""]",https://www.rekrute.com/offre-emploi-infirmier-referent-hf---experience-de-10-ans-minimum-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-166738.html,1,0,1,15.0
Ingénieur Réseaux et Télécoms Junior - Casablanca - Casablanca,Acteur incontournable du courtage en Assurances,Bac +5 et plus Minimum - Master,De 1 à 3 ans,"138, bd d'Anfa, 4°étage ___ Casablanca",CDI,"[""Informatique"", ""Electronique"", ""Informatique""]",https://www.rekrute.com/offre-emploi-ingenieur-reseaux-et-telecoms-junior---casablanca-recrutement-eca-assurances-casablanca-166900.html,1,0,4,2.0
Candidature Spontanée : Bloc Opératoire - Benguerir,Mohammed VI Polytechnic University is an institution dedicated to research and innovation in Africa and aims to position itself among world-renowned universities in its fields The University is engaged in economic and human development and puts research and innovation at the forefront of African development. A mechanism that enables it to consolidate Morocco’s frontline position in these fields,Bac +2 Minimum,De 3 à 5 ans,"Lot 660, Hay Moulay Rachid, Ben Guerir 43150 Benguerir",CDI,"[""Médical"", ""Paramédical"", ""Enseignement"", ""Formation""]",https://www.rekrute.com/offre-emploi-candidature-spontanee-bloc-operatoire-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-166740.html,1,0,1,4.0
Concepteur Rédacteur - Benguerir,Mohammed VI Polytechnic University is an institution dedicated to research and innovation in Africa and aims to position itself among world-renowned universities in its fields The University is engaged in economic and human development and puts research and innovation at the forefront of African development. A mechanism that enables it to consolidate Morocco’s frontline position in these fields,Bac +5 et plus Minimum,De 3 à 5 ans,"Lot 660, Hay Moulay Rachid, Ben Guerir 43150 Benguerir",CDI,"[""Marketing"", ""Enseignement"", ""Formation""]",https://www.rekrute.com/offre-emploi-concepteur-redacteur-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-166838.html,1,0,4,4.0
Infirmier Polyvalent - Benguerir,Mohammed VI Polytechnic University is an institution dedicated to research and innovation in Africa and aims to position itself among world-renowned universities in its fields The University is engaged in economic and human development and puts research and innovation at the forefront of African development. A mechanism that enables it to consolidate Morocco’s frontline position in these fields,Bac +2 Minimum,De 5 à 10 ans,"Lot 660, Hay Moulay Rachid, Ben Guerir 43150 Benguerir",CDI,"[""Enseignement"", ""Enseignement"", ""Formation""]",https://www.rekrute.com/offre-emploi-infirmier-polyvalent-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-166804.html,1,0,1,7.5
Medical doctors/researchers and Hospital pharmacist - Benguerir,Mohammed VI Polytechnic University is an institution dedicated to research and innovation in Africa and aims to position itself among world-renowned universities in its fields The University is engaged in economic and human development and puts research and innovation at the forefront of African development. A mechanism that enables it to consolidate Morocco’s frontline position in these fields,Bac +5 et plus Minimum,De 3 à 5 ans,"Lot 660, Hay Moulay Rachid, Ben Guerir 43150 Benguerir",CDI,"[""Médical"", ""Paramédical"", ""Pharmacie"", ""Santé""]",https://www.rekrute.com/offre-emploi-medical-doctorsresearchers-and-hospital-pharmacist-recrutement-um6p---universite-mohammed-vi-polytechnique-benguerir-166803.html,1,0,4,4.0
Responsable Approvisionnement - Casablanca,Une grande Entreprise à Casablanca recrute un Responsable Approvisionnement.,Bac +5 et plus Minimum - Ecole de commerce,De 3 à 5 ans,not found,CDI,"[""Achats"", ""Supply"" ""Chain"", ""Distribution""]",https://www.rekrute.com/offre-emploi-responsable-approvisionnement-recrutement-confidentiel-casablanca-166899.html,1,0,4,4.0
Project Manager - Rabat,Rejoignez Cnexia et faites le choix de faire partie d’un projet qui valorise l’innovation,Bac +5 et plus Minimum - Master,De 3 à 5 ans,Technopolis 11100 Rabat,CDI,"[""Audit"", ""Conseil"", ""Indifférent""]",https://www.rekrute.com/offre-emploi-project-manager-recrutement-cnexia-rabat-165497.html,1,0,4,4.0
